neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
Brooklyn,Sunset Park,40.64342,-74.01224,Private room,2,1,2017-01-02,0.03,1,0,60
Manhattan,Kips Bay,40.74507,-73.9792,Private room,2,0,,,1,0,76
Manhattan,Upper East Side,40.77614,-73.94626,Entire home/apt,7,1,2016-08-20,0.03,1,0,150
Manhattan,Harlem,40.82452,-73.94512,Private room,14,7,2018-09-30,0.29,2,310,75
Queens,Jamaica,40.69441,-73.78954,Private room,2,2,2019-03-24,0.32,1,180,60
Manhattan,Kips Bay,40.74385,-73.97827,Private room,3,3,2016-10-19,0.09,1,0,89
Manhattan,Upper West Side,40.77516,-73.98573,Entire home/apt,30,59,2016-01-28,0.71,11,364,2000
Brooklyn,Bushwick,40.69098,-73.92128,Private room,1,14,2019-06-30,1.38,1,81,85
Brooklyn,Prospect-Lefferts Gardens,40.65837,-73.96115,Private room,3,67,2019-06-09,1.52,1,296,75
Manhattan,Greenwich Village,40.72748,-74.0008,Entire home/apt,3,3,2019-06-14,2.09,2,178,299
Brooklyn,Park Slope,40.67599,-73.97664,Entire home/apt,5,0,,,1,38,145
Brooklyn,Williamsburg,40.71557,-73.96149,Private room,1,0,,,1,0,99
Brooklyn,Prospect-Lefferts Gardens,40.65838,-73.96048,Entire home/apt,2,9,2018-12-29,0.21,1,6,150
Brooklyn,Midwood,40.62419,-73.96287,Entire home/apt,5,67,2019-06-17,1.83,3,27,99
Manhattan,East Village,40.72626,-73.98824,Private room,1,7,2019-05-19,0.73,7,1,140
Brooklyn,East Flatbush,40.65329,-73.92756,Shared room,7,1,2018-09-28,0.11,1,179,50
Brooklyn,Bedford-Stuyvesant,40.68387,-73.9262,Private room,2,3,2017-07-17,0.12,1,0,32
Brooklyn,Bushwick,40.70583,-73.91658,Private room,10,4,2018-07-13,0.27,1,349,65
Brooklyn,Williamsburg,40.71345,-73.95689,Entire home/apt,2,15,2019-06-03,0.29,1,64,175
Manhattan,Midtown,40.75129,-73.9698,Entire home/apt,30,0,,,7,364,170
Brooklyn,Bedford-Stuyvesant,40.69512,-73.95111,Private room,1,0,,,1,0,40
Brooklyn,Bedford-Stuyvesant,40.6918,-73.95884,Entire home/apt,8,16,2019-06-25,0.81,1,6,85
Bronx,Highbridge,40.83454,-73.92751,Private room,1,0,,,1,180,10
Brooklyn,Carroll Gardens,40.68283,-73.99813,Entire home/apt,3,14,2019-05-27,0.21,1,199,240
Manhattan,Hell's Kitchen,40.7617,-73.98882,Private room,2,34,2019-06-09,4.47,3,103,85
Brooklyn,Crown Heights,40.67052,-73.93444,Entire home/apt,3,19,2019-06-28,1.03,3,97,400
Manhattan,Upper West Side,40.77404,-73.99076,Entire home/apt,2,2,2017-06-11,0.08,1,0,198
Queens,Ridgewood,40.7078,-73.90177,Private room,21,38,2018-09-30,0.76,2,245,50
Manhattan,Chelsea,40.74603,-74.00147,Entire home/apt,4,2,2016-09-14,0.05,1,0,160
Queens,Jamaica,40.66989,-73.77454,Entire home/apt,1,75,2019-06-23,2.66,1,294,75
Manhattan,East Village,40.7281,-73.99067,Entire home/apt,2,3,2016-08-15,0.08,1,0,250
Brooklyn,Williamsburg,40.71415,-73.93857,Entire home/apt,1,5,2019-05-27,1.2,1,0,95
Manhattan,East Harlem,40.793,-73.94125,Private room,3,5,2019-04-28,0.47,1,0,120
Brooklyn,Bedford-Stuyvesant,40.67864,-73.91413,Private room,1,22,2019-07-03,6.11,1,12,55
Brooklyn,Williamsburg,40.70992,-73.95064,Entire home/apt,1,92,2019-06-19,4.85,4,138,175
Brooklyn,Greenpoint,40.72905,-73.95755,Private room,2,5,2016-10-21,0.13,1,0,53
Brooklyn,Flatlands,40.62345,-73.93001,Private room,1,68,2019-06-23,1.31,3,365,89
Manhattan,Upper West Side,40.78046,-73.9784,Entire home/apt,4,0,,,1,0,150
Brooklyn,Flatbush,40.65114,-73.96333,Entire home/apt,3,0,,,1,0,160
Manhattan,Midtown,40.75183,-73.97337,Private room,3,0,,,12,365,599
Manhattan,Lower East Side,40.7183,-73.98639,Private room,2,4,2017-07-19,0.16,1,0,75
Manhattan,Upper East Side,40.7739,-73.94782,Private room,1,73,2019-05-17,2.18,1,1,78
Manhattan,Midtown,40.75377,-73.97302,Private room,2,0,,,1,0,169
Queens,East Elmhurst,40.77026,-73.87561,Private room,1,459,2019-07-07,10.72,5,175,45
Manhattan,Greenwich Village,40.73411,-73.99787,Entire home/apt,1,111,2019-02-25,2.57,1,0,108
Manhattan,East Village,40.72341,-73.98941,Entire home/apt,7,2,2019-06-15,0.2,1,0,110
Queens,Astoria,40.76412,-73.92185,Private room,2,27,2019-07-05,3.24,2,59,65
Queens,Woodhaven,40.68819,-73.86079,Private room,4,22,2019-07-01,0.68,2,266,45
Manhattan,Midtown,40.7611,-73.97412,Entire home/apt,2,3,2019-05-31,0.38,6,364,2000
Manhattan,Midtown,40.75958,-73.96231,Private room,2,55,2019-06-27,0.89,1,348,125
Manhattan,Upper West Side,40.78242,-73.98381,Entire home/apt,3,32,2019-06-23,1.88,1,69,400
Manhattan,East Village,40.72598,-73.98856,Private room,1,25,2019-05-26,0.88,2,329,145
Brooklyn,Bedford-Stuyvesant,40.69634,-73.95375,Private room,30,17,2019-06-05,1.93,6,242,68
Manhattan,Washington Heights,40.84542,-73.93945,Private room,1,1,2019-04-19,0.37,1,157,55
Brooklyn,Sunset Park,40.66053,-73.98929,Entire home/apt,5,8,2017-11-26,0.23,1,0,359
Manhattan,Chelsea,40.74443,-73.9967,Entire home/apt,4,0,,,1,31,200
Brooklyn,Bushwick,40.69329,-73.91328,Shared room,30,3,2018-07-14,0.16,5,344,15
Queens,Sunnyside,40.74693,-73.92188,Private room,1,27,2019-06-29,2.88,1,27,119
Manhattan,Harlem,40.80926,-73.94979,Private room,3,48,2019-06-19,1.64,4,9,75
Brooklyn,Bedford-Stuyvesant,40.68358,-73.91775,Entire home/apt,3,11,2019-07-03,1.69,2,26,50
Brooklyn,Bedford-Stuyvesant,40.68446,-73.95779,Private room,7,0,,,1,0,32
Manhattan,West Village,40.73277,-74.00413,Entire home/apt,2,6,2016-03-27,0.13,1,0,205
Manhattan,Gramercy,40.73555,-73.98994,Entire home/apt,28,4,2019-06-15,0.11,1,73,200
Brooklyn,Williamsburg,40.7159,-73.94397,Private room,5,1,2019-04-29,0.42,2,73,90
Brooklyn,Flatbush,40.65182,-73.95804,Private room,7,0,,,1,0,39
Brooklyn,East Flatbush,40.64574,-73.94675,Private room,1,46,2019-07-05,6.03,2,34,50
Brooklyn,Crown Heights,40.66855,-73.92945,Private room,10,12,2019-05-21,0.26,1,0,75
Manhattan,Murray Hill,40.74425,-73.97137,Entire home/apt,30,0,,,23,325,220
Brooklyn,Williamsburg,40.71521,-73.94473,Private room,28,0,,,1,0,40
Bronx,Hunts Point,40.81229,-73.88887,Private room,30,19,2019-06-29,0.4,6,287,40
Manhattan,Murray Hill,40.74825,-73.97673,Private room,5,3,2019-01-14,0.17,2,364,85
Brooklyn,Bedford-Stuyvesant,40.69032,-73.95,Private room,5,8,2017-09-19,0.21,1,0,65
Brooklyn,Bushwick,40.70108,-73.9289,Private room,14,1,2017-02-25,0.03,1,0,60
Manhattan,Kips Bay,40.7398,-73.98163,Entire home/apt,2,1,2018-01-03,0.05,1,3,175
Queens,Flushing,40.75981,-73.82021,Shared room,1,0,,,1,0,30
Manhattan,East Village,40.73045,-73.98392,Entire home/apt,4,8,2018-12-14,0.19,2,232,199
Manhattan,Gramercy,40.73637,-73.98107,Entire home/apt,2,2,2016-03-27,0.05,1,0,200
Brooklyn,Williamsburg,40.71111,-73.96299,Entire home/apt,4,12,2018-11-30,0.37,1,5,150
Brooklyn,Williamsburg,40.71157,-73.95846,Entire home/apt,8,2,2017-05-22,0.07,1,59,185
Brooklyn,Bedford-Stuyvesant,40.68425,-73.92214,Entire home/apt,7,2,2019-04-23,0.32,1,31,200
Queens,Briarwood,40.70655,-73.80842,Private room,1,10,2019-06-09,3.37,9,357,50
Brooklyn,Crown Heights,40.66966,-73.93719,Entire home/apt,3,39,2019-07-07,1.72,9,91,99
Brooklyn,Canarsie,40.64994,-73.8964,Entire home/apt,4,31,2019-06-23,1.88,4,296,120
Manhattan,Financial District,40.70824,-74.01403,Private room,4,1,2019-05-25,0.67,1,0,125
Brooklyn,Prospect-Lefferts Gardens,40.65787,-73.95929,Entire home/apt,8,4,2018-08-19,0.18,1,0,130
Brooklyn,Gowanus,40.68309,-73.98529,Entire home/apt,3,12,2019-07-03,0.4,1,63,340
Queens,Flushing,40.74024,-73.83105,Private room,1,222,2019-07-04,4.48,2,330,68
Brooklyn,Williamsburg,40.71336,-73.95865,Entire home/apt,5,1,2019-06-28,1.0,1,327,150
Brooklyn,Williamsburg,40.72019,-73.95581,Private room,7,1,2017-08-14,0.04,1,0,65
Queens,Elmhurst,40.73587,-73.88279,Entire home/apt,3,48,2019-06-23,0.58,2,301,99
Brooklyn,Bedford-Stuyvesant,40.68309,-73.94219,Entire home/apt,3,305,2019-06-27,3.24,1,231,110
Manhattan,Theater District,40.75866,-73.98535,Entire home/apt,1,24,2019-06-19,3.51,3,269,850
Manhattan,Murray Hill,40.74442,-73.9717,Entire home/apt,30,0,,,23,343,225
Manhattan,Kips Bay,40.74201,-73.97957,Entire home/apt,30,7,2019-04-09,0.29,91,342,133
Brooklyn,Williamsburg,40.70474,-73.94423,Private room,1,8,2019-07-01,2.79,1,80,120
Brooklyn,Prospect Heights,40.67651,-73.96681,Entire home/apt,6,5,2019-05-27,1.25,1,42,82
Manhattan,Lower East Side,40.71796,-73.99032,Private room,10,0,,,1,0,58
Brooklyn,Bedford-Stuyvesant,40.68802,-73.94291,Entire home/apt,2,2,2019-06-02,1.33,1,24,75
Manhattan,Midtown,40.75375,-73.96556,Private room,2,128,2019-05-28,1.88,1,294,130
Queens,Woodside,40.75249,-73.90041,Private room,1,53,2019-06-02,5.39,1,45,45
Manhattan,Upper East Side,40.77793,-73.9602,Entire home/apt,5,2,2015-10-05,0.04,1,0,170
Brooklyn,Williamsburg,40.71731,-73.94907,Private room,1,2,2019-07-05,2.0,3,353,135
Brooklyn,Park Slope,40.67481,-73.97258,Entire home/apt,3,41,2019-06-02,1.84,1,1,200
Manhattan,Upper East Side,40.76418,-73.9555,Shared room,1,1,2019-07-05,1.0,1,70,66
Brooklyn,Park Slope,40.6747,-73.97947,Entire home/apt,3,17,2018-10-22,0.28,1,167,190
Manhattan,Midtown,40.75905,-73.96142,Entire home/apt,30,0,,,49,343,475
Brooklyn,Greenpoint,40.72898,-73.95552,Entire home/apt,1,50,2014-05-13,0.5,1,188,229
Manhattan,West Village,40.73557,-74.00448,Private room,2,58,2019-07-02,1.62,1,190,100
Manhattan,Chinatown,40.71582,-73.99902,Entire home/apt,1,49,2014-12-03,0.58,1,0,119
Bronx,Wakefield,40.89502,-73.85071,Entire home/apt,7,3,2019-05-03,0.63,4,242,75
Manhattan,Harlem,40.81691,-73.94124,Private room,2,17,2019-06-29,2.44,1,27,70
Manhattan,Upper East Side,40.78284,-73.94825,Entire home/apt,2,1,2015-09-28,0.02,1,341,255
Manhattan,Harlem,40.81312,-73.94273,Entire home/apt,3,90,2019-06-22,2.59,3,175,177
Brooklyn,Williamsburg,40.70431,-73.93273,Private room,12,0,,,1,0,54
Brooklyn,Bushwick,40.70238,-73.92812,Private room,1,1,2016-06-07,0.03,1,0,55
Manhattan,Midtown,40.75582,-73.97175,Private room,2,0,,,1,0,180
Brooklyn,Bedford-Stuyvesant,40.68891,-73.95164,Private room,1,1,2018-08-20,0.09,1,0,65
Manhattan,Harlem,40.83107,-73.9486,Private room,3,6,2019-06-21,0.33,1,82,88
Manhattan,Gramercy,40.73708,-73.98826,Entire home/apt,3,0,,,1,4,180
Manhattan,Upper East Side,40.78037,-73.94657,Entire home/apt,5,1,2019-06-23,1.0,1,23,120
Brooklyn,Bedford-Stuyvesant,40.6943,-73.94538,Private room,1,32,2019-05-19,0.43,3,340,85
Manhattan,Nolita,40.72315,-73.99507,Entire home/apt,2,6,2018-05-14,0.28,1,0,129
Manhattan,Midtown,40.75334,-73.98719,Entire home/apt,2,4,2019-06-10,1.12,1,0,250
Brooklyn,Bushwick,40.69493,-73.9294,Private room,15,0,,,1,0,38
Brooklyn,Prospect Heights,40.68117,-73.97461,Private room,2,22,2018-03-11,0.91,1,0,100
Manhattan,Lower East Side,40.71798,-73.98418,Entire home/apt,2,17,2019-05-22,0.76,1,171,275
Manhattan,East Village,40.72469,-73.97892,Entire home/apt,1,67,2019-07-01,5.51,1,38,165
Manhattan,Harlem,40.81949,-73.94621,Entire home/apt,3,67,2019-07-01,1.96,1,0,129
Brooklyn,Williamsburg,40.70929,-73.96889,Private room,1,0,,,1,90,115
Brooklyn,Crown Heights,40.67512,-73.94192,Private room,2,21,2019-06-30,1.94,1,175,82
Manhattan,Washington Heights,40.83473,-73.93706,Private room,1,1,2019-05-25,0.67,1,351,80
Brooklyn,Bushwick,40.70364,-73.92679,Private room,2,0,,,1,57,58
Brooklyn,Greenpoint,40.72555,-73.94846,Private room,3,2,2016-07-02,0.05,1,0,50
Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,3,46,2019-07-02,1.07,1,248,185
Brooklyn,Sunset Park,40.644,-74.01092,Private room,3,2,2015-11-02,0.04,1,0,47
Manhattan,East Village,40.72402,-73.97778,Entire home/apt,2,0,,,1,0,300
Brooklyn,Bedford-Stuyvesant,40.6886,-73.94153,Private room,2,0,,,3,319,79
Brooklyn,East Flatbush,40.65229,-73.94539,Private room,2,1,2018-09-03,0.1,1,83,150
Brooklyn,Bedford-Stuyvesant,40.68314,-73.92784,Entire home/apt,2,6,2019-05-05,0.41,1,334,120
Queens,Jamaica,40.69961,-73.81264,Entire home/apt,1,79,2019-07-01,3.01,2,63,49
Brooklyn,Bushwick,40.68842,-73.91465,Entire home/apt,1,54,2019-07-02,5.26,2,137,175
Manhattan,Harlem,40.80765,-73.95484,Entire home/apt,3,4,2019-03-30,0.37,1,24,112
Brooklyn,Bushwick,40.69552,-73.91165,Private room,3,16,2019-06-17,1.82,1,74,65
Manhattan,Chelsea,40.74565,-73.99183,Entire home/apt,30,1,2017-12-08,0.05,87,365,205
Brooklyn,Bedford-Stuyvesant,40.67982,-73.94978,Entire home/apt,4,0,,,1,17,175
Queens,Ditmars Steinway,40.77329,-73.9163,Private room,14,1,2016-08-10,0.03,1,0,40
Brooklyn,Clinton Hill,40.68339,-73.9645,Entire home/apt,30,3,2018-09-16,0.25,2,40,99
Manhattan,Theater District,40.76308,-73.98482,Entire home/apt,3,0,,,1,161,450
Manhattan,Hell's Kitchen,40.76439,-73.98943,Private room,3,53,2019-06-30,1.53,2,197,120
Manhattan,Harlem,40.81309,-73.95267,Private room,10,45,2015-08-05,0.6,1,83,99
Manhattan,Upper East Side,40.76324,-73.96382,Entire home/apt,3,1,2019-06-19,1.0,1,3,175
Staten Island,Tompkinsville,40.63311,-74.07936,Private room,2,48,2019-07-02,4.97,2,302,55
Queens,Long Island City,40.74069,-73.95604,Entire home/apt,5,4,2019-04-24,0.11,1,16,200
Brooklyn,Sheepshead Bay,40.60991,-73.95677,Shared room,1,59,2019-07-05,1.26,1,90,48
Manhattan,Theater District,40.7601,-73.98504,Entire home/apt,30,0,,,232,304,278
Brooklyn,Crown Heights,40.6771,-73.96007,Private room,20,0,,,1,38,60
Manhattan,Midtown,40.74885,-73.98698,Entire home/apt,30,1,2019-05-06,0.46,96,343,260
Bronx,Kingsbridge,40.88546,-73.90526,Private room,1,0,,,2,64,55
Brooklyn,Bushwick,40.68412,-73.91045,Private room,1,4,2017-06-06,0.13,1,0,43
Brooklyn,Williamsburg,40.71532,-73.94581,Entire home/apt,3,5,2018-11-04,0.26,1,0,120
Manhattan,Upper East Side,40.77887,-73.95406,Private room,4,81,2019-05-27,1.75,1,360,110
Manhattan,East Village,40.72862,-73.98885,Entire home/apt,1,214,2019-07-05,3.17,1,242,142
Manhattan,Midtown,40.74459,-73.99061,Private room,1,1,2017-01-03,0.03,1,0,108
Manhattan,Gramercy,40.7317,-73.98272,Private room,2,136,2019-07-03,2.67,1,33,99
Queens,Flushing,40.76047,-73.83193,Private room,2,1,2017-11-18,0.05,1,0,100
Queens,Jamaica,40.68638,-73.79007,Private room,1,347,2019-07-06,13.48,3,159,65
Manhattan,West Village,40.73831,-74.00324,Entire home/apt,4,4,2019-06-15,0.11,1,127,199
Brooklyn,Williamsburg,40.72012,-73.95675,Entire home/apt,28,20,2018-08-27,0.59,1,80,130
Brooklyn,Bushwick,40.69044,-73.90837,Private room,1,0,,,1,0,60
Brooklyn,Williamsburg,40.70623,-73.94951,Entire home/apt,1,187,2019-06-23,5.43,2,39,99
Manhattan,Kips Bay,40.74052,-73.97907,Entire home/apt,30,36,2019-06-29,0.48,1,256,650
Brooklyn,Crown Heights,40.66629,-73.93073,Entire home/apt,3,33,2019-06-25,1.12,4,259,575
Manhattan,Upper East Side,40.78161,-73.94852,Entire home/apt,1,5,2019-05-31,2.24,1,164,450
Brooklyn,Crown Heights,40.6699,-73.94169,Private room,15,1,2017-06-23,0.04,3,333,59
Brooklyn,Williamsburg,40.71589,-73.95534,Entire home/apt,1,200,2019-07-05,3.37,2,208,164
Brooklyn,Williamsburg,40.70861,-73.95414,Private room,1,0,,,1,0,85
Manhattan,Midtown,40.75403,-73.96714,Entire home/apt,28,0,,,49,250,714
Brooklyn,Bushwick,40.70029,-73.91188,Private room,30,0,,,9,45,35
Queens,Rockaway Beach,40.58615,-73.81245,Private room,27,13,2015-09-21,0.13,1,335,70
Manhattan,Morningside Heights,40.80636,-73.9578,Entire home/apt,3,0,,,3,0,79
Brooklyn,Crown Heights,40.67417,-73.94028,Private room,5,102,2019-07-06,1.88,5,147,73
Manhattan,Midtown,40.74992,-73.97223,Entire home/apt,30,0,,,87,188,189
Brooklyn,Cobble Hill,40.68537,-73.99861,Entire home/apt,2,55,2019-07-03,5.32,1,30,195
Brooklyn,Fort Hamilton,40.61707,-74.03473,Entire home/apt,1,1,2016-06-23,0.03,1,0,110
Brooklyn,Borough Park,40.64452,-73.99699,Private room,1,0,,,3,179,45
Manhattan,Flatiron District,40.74076,-73.99307,Entire home/apt,7,0,,,1,363,425
Manhattan,Washington Heights,40.851,-73.93141,Private room,3,1,2016-07-31,0.03,1,0,35
Brooklyn,South Slope,40.6679,-73.9872,Entire home/apt,2,123,2019-06-28,3.47,1,282,162
Manhattan,Upper East Side,40.78339,-73.95239,Private room,4,33,2018-12-06,0.83,1,53,149
Brooklyn,Park Slope,40.66588,-73.97833,Private room,14,1,2016-04-01,0.03,2,0,60
Manhattan,East Harlem,40.80153,-73.94435,Private room,2,0,,,1,0,100
Manhattan,Lower East Side,40.71508,-73.98973,Private room,1,18,2016-09-15,0.37,1,0,120
Queens,Woodhaven,40.68639,-73.86088,Private room,5,11,2019-05-31,1.44,2,17,60
Brooklyn,Williamsburg,40.70978,-73.96854,Private room,3,15,2019-06-04,0.24,1,358,100
Manhattan,East Village,40.72781,-73.97646,Entire home/apt,3,42,2016-09-21,0.77,1,363,400
Brooklyn,Bedford-Stuyvesant,40.69061,-73.95345,Entire home/apt,1,26,2019-06-29,2.39,1,69,200
Brooklyn,Sunset Park,40.64046,-74.01337,Private room,3,3,2018-09-07,0.16,1,0,35
Brooklyn,Bedford-Stuyvesant,40.68471,-73.92627,Private room,2,0,,,1,356,75
Bronx,Port Morris,40.80884,-73.9302,Entire home/apt,2,28,2019-05-28,0.8,4,131,139
Brooklyn,South Slope,40.66257,-73.98777,Private room,2,23,2019-06-10,0.45,3,363,85
Manhattan,Lower East Side,40.72184,-73.98755,Entire home/apt,3,23,2019-05-27,0.41,1,0,165
Brooklyn,Williamsburg,40.71158,-73.96697,Entire home/apt,1,1,2019-05-05,0.46,2,89,400
Queens,Rosedale,40.67126,-73.72982,Private room,2,4,2017-10-22,0.13,2,349,55
Brooklyn,Sunset Park,40.65035,-74.00974,Private room,2,2,2019-01-14,0.32,1,16,75
Manhattan,West Village,40.73303,-74.00118,Entire home/apt,3,1,2016-07-02,0.03,1,0,200
Brooklyn,Flatbush,40.65087,-73.95566,Entire home/apt,1,0,,,1,365,123
Brooklyn,Williamsburg,40.70778,-73.9464,Private room,15,1,2016-07-27,0.03,1,0,42
Brooklyn,Williamsburg,40.70865,-73.96673,Entire home/apt,30,5,2019-06-23,3.33,1,333,549
Manhattan,Washington Heights,40.84787,-73.93306,Private room,2,10,2017-10-01,0.2,1,0,36
Brooklyn,Kensington,40.63662,-73.97612,Private room,30,1,2019-06-28,1.0,4,74,66
Brooklyn,Bushwick,40.69505,-73.92968,Private room,10,4,2019-05-11,0.35,1,13,30
Manhattan,Lower East Side,40.71921,-73.99238,Private room,3,77,2019-06-17,3.1,1,59,150
Brooklyn,Bay Ridge,40.62061,-74.02331,Entire home/apt,3,2,2019-06-27,2.0,2,255,245
Queens,Forest Hills,40.73156,-73.8523,Private room,1,1,2018-10-08,0.11,2,363,30
Manhattan,Chelsea,40.74143,-74.00027,Entire home/apt,3,3,2018-02-19,0.16,1,0,159
Brooklyn,Park Slope,40.67796,-73.97616,Entire home/apt,2,67,2019-07-02,5.19,1,101,305
Queens,Astoria,40.76628,-73.91761,Private room,2,94,2019-07-07,2.08,3,35,75
Brooklyn,Vinegar Hill,40.70257,-73.98053,Private room,1,53,2019-06-01,2.33,3,21,80
Manhattan,West Village,40.73477,-74.00246,Entire home/apt,3,0,,,1,107,299
Manhattan,Upper West Side,40.77557,-73.98099,Shared room,3,68,2019-06-22,2.6,1,138,65
Brooklyn,Borough Park,40.64531,-73.99757,Private room,2,0,,,3,139,45
Brooklyn,Bedford-Stuyvesant,40.69329,-73.94055,Entire home/apt,2,12,2018-12-02,0.35,1,41,75
Manhattan,Midtown,40.75288,-73.97703,Entire home/apt,2,25,2019-03-03,1.14,1,0,209
Brooklyn,South Slope,40.66956,-73.98922,Entire home/apt,2,4,2019-06-30,4.0,1,345,195
Manhattan,Upper East Side,40.76499,-73.95831,Private room,1,29,2019-07-04,4.26,4,18,80
Manhattan,Upper West Side,40.80118,-73.96642,Entire home/apt,5,12,2019-06-15,0.27,1,20,250
Brooklyn,Flatbush,40.65474,-73.95448,Entire home/apt,3,10,2019-05-27,1.53,1,124,80
Brooklyn,Williamsburg,40.70431,-73.94528,Shared room,2,45,2019-06-17,0.9,1,325,62
Manhattan,Upper West Side,40.77447,-73.98853,Entire home/apt,2,5,2019-07-05,5.0,1,0,300
Brooklyn,Bushwick,40.70079,-73.92095,Private room,7,3,2016-02-29,0.07,1,0,38
Brooklyn,East Flatbush,40.63612,-73.946,Entire home/apt,2,19,2018-12-27,0.31,4,328,325
Queens,Ridgewood,40.70062,-73.90796,Shared room,1,0,,,1,72,35
Manhattan,East Harlem,40.79765,-73.94022,Private room,3,56,2019-05-27,1.1,2,90,79
Manhattan,Upper West Side,40.79439,-73.96315,Entire home/apt,7,0,,,1,0,310
Manhattan,Chelsea,40.73697,-73.99563,Private room,12,3,2019-02-11,0.6,4,19,99
Manhattan,Upper West Side,40.79722,-73.96205,Private room,5,1,2017-12-03,0.05,1,0,50
Manhattan,Upper West Side,40.79719,-73.97097,Entire home/apt,3,1,2018-05-04,0.07,1,0,80
Brooklyn,Boerum Hill,40.68501,-73.98581,Entire home/apt,3,16,2019-06-09,0.52,1,33,255
Manhattan,Harlem,40.82206,-73.95573,Private room,7,35,2019-06-27,4.73,6,11,50
Manhattan,Midtown,40.74841,-73.98768,Entire home/apt,2,15,2019-06-07,2.47,13,286,220
Queens,Astoria,40.76335,-73.92769,Entire home/apt,3,5,2019-07-07,5.0,1,254,140
Brooklyn,Kensington,40.63278,-73.96891,Entire home/apt,4,0,,,1,5,90
Brooklyn,Bedford-Stuyvesant,40.69355,-73.93361,Private room,3,0,,,1,0,100
Brooklyn,Greenpoint,40.71985,-73.94015,Entire home/apt,2,19,2017-12-04,0.32,1,0,160
Manhattan,Harlem,40.82438,-73.9502,Entire home/apt,4,4,2017-12-08,0.11,1,0,129
Brooklyn,Crown Heights,40.66839,-73.96001,Private room,2,0,,,1,0,85
Manhattan,Harlem,40.81876,-73.93974,Private room,1,4,2017-10-08,0.17,1,179,80
Brooklyn,South Slope,40.66163,-73.98265,Entire home/apt,2,5,2018-05-16,0.26,2,0,159
Manhattan,Upper West Side,40.77928,-73.97966,Entire home/apt,7,3,2016-01-05,0.04,1,0,120
Manhattan,Chelsea,40.74156,-73.99677,Shared room,1,0,,,1,89,450
Bronx,Highbridge,40.84103,-73.92701,Private room,2,62,2019-06-24,2.76,5,1,42
Manhattan,Morningside Heights,40.80539,-73.96409,Entire home/apt,1,2,2016-05-09,0.05,1,0,92
Manhattan,Upper West Side,40.78631,-73.97752,Entire home/apt,2,27,2019-06-18,1.34,1,335,199
Manhattan,Washington Heights,40.85085,-73.94134,Private room,1,35,2019-06-30,5.93,1,36,50
Brooklyn,Williamsburg,40.71398,-73.94702,Private room,5,60,2019-01-01,2.22,1,50,169
Manhattan,Washington Heights,40.84119,-73.939,Private room,1,271,2019-06-23,4.32,1,281,90
Brooklyn,Williamsburg,40.71601,-73.9587,Private room,3,73,2019-01-07,1.19,1,359,89
Brooklyn,Crown Heights,40.67726,-73.94618,Entire home/apt,7,11,2019-07-06,1.04,2,219,142
Brooklyn,Canarsie,40.62886,-73.89225,Entire home/apt,1,2,2019-06-22,2.0,1,154,240
Brooklyn,Williamsburg,40.7133,-73.96341,Entire home/apt,5,12,2019-06-10,3.5,2,107,120
Manhattan,Inwood,40.86836,-73.92827,Private room,4,38,2019-06-09,1.04,1,149,65
Manhattan,Lower East Side,40.71686,-73.98346,Private room,4,0,,,1,0,90
Manhattan,Gramercy,40.73502,-73.986,Entire home/apt,2,34,2019-06-02,3.11,1,12,125
Manhattan,Upper East Side,40.77686,-73.95084,Private room,5,7,2017-10-30,0.19,2,0,65
Brooklyn,East Flatbush,40.66008,-73.92122,Private room,2,5,2019-06-15,2.5,1,304,50
Manhattan,Upper East Side,40.77511,-73.95276,Entire home/apt,10,5,2019-04-27,0.12,1,88,125
Brooklyn,Crown Heights,40.66955,-73.93576,Entire home/apt,4,7,2019-04-29,0.34,9,89,199
Manhattan,Midtown,40.75167,-73.98585,Entire home/apt,2,0,,,1,324,325
Queens,East Elmhurst,40.76019,-73.88405,Private room,1,92,2019-07-01,8.87,4,344,35
Manhattan,Lower East Side,40.72156,-73.98866,Entire home/apt,5,0,,,1,0,100
Brooklyn,Bay Ridge,40.63015,-74.02305,Entire home/apt,6,1,2019-06-07,0.94,1,0,90
